implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
bytes 1728 
words 1152 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
official_forward_native_inplace_cycles - 1391 +175+29+1+6-3-4+0+8-18+20-2-2+26+10-22+7-7-4+12-24-3-10+42+20+0+4+3+5-5-31-27-7
official_forward_preserve_input_cycles - 1604 +86+64-61-24-11-82+4-57+145-46+132-10+97-22-46+75-85+35-76+58-34-32+106-117+125-87+1344+1223-141+1257-147+73
top_split_cycles - 307 +85+61+55+33+35+48+25+0-3-8-5+0-8-5-2+0+25-2+6+1-7-1+5-4+7-8+4+13-3-6-8-5
gt_forward_full_cycles - 1481 +226+38+29+9-5+1-24-5+23-8+1-5+2-6-5-3+16-6-12-10-17+10+10+20+21-8+26+19+7-9-29+4
serializer_v2_cycles - 698 +81+38+35+15+15+2+0-1-31+3-10+9-16+5+16-11+7-15-2-10-9-3-13+11-14+1-9+2+1-2+29-19
serializer_v2_hash_g_cycles - 18531 +123+185-340+51+10-201-249-236-333-14+32-60+100-11-32-48+35+95+34-139+23-39+32+44+83+112-49-9-12+54-17-109
gt_tail_decode_ma2_egress_cycles - 1990 +334+38+16-4-10-18-10-19+2-3-10-11-22-9+18-9-26-17+10-3+24+12+17+18-7-22-28+677+610+28+576+12
official_tail_cycles - 1638 +370+67+2-6-16+2-9-12-7-11-6+11+8-1-9-8-4+9+10-11+16-6+2+22-1-2+4+12+4+19-4+4
official_forward_native_inplace_cycles - 1405 +69+4+6-3+25+14-6-4+9+10-5+0-25+7-2-14+1+31-10+3-36+29+12-8+29-6-1+16-17-19-2-6
official_forward_preserve_input_cycles - 1483 +115+79+77+58+69+79+33-5+36+27+3-25-7-14-14-4-21-17-17+28+8+1-34-20-31+13-2+39-15+8-38-17
top_split_cycles - 311 +64+23+31+49+34+29+29-3+6+2+0+4+4-1-10-4-3+5-2-2+0-9-8-8-3-10-5+10-10+5-12-8
gt_forward_full_cycles - 1481 +206+14+12+13-24+2-46-11-21-1+25-1-16-24+13+1+0+7+0+4+5+1+21-17+7-8-9-14+0+0-28-16
serializer_v2_cycles - 692 +67+43+38+13-17+15+2+0-17-11-18-12+11+23+20-8+10+10-8+4-1-20+8-14-6-4-13-5+12-8-2+8
serializer_v2_hash_g_cycles - 18544 -92+439+80+60+26-77+9+53-59-45+53-26+77-25-6-3+25-18+68-26+15+29+70+76-43-27-36-31-106-39+2+98
gt_tail_decode_ma2_egress_cycles - 1988 +86+18+13+4+29-4-30-25-10+0+5+5-4-29-14-31-10-31+18-8+6+10-3-5+0+24-2+28+14+15-1+1
official_tail_cycles - 1638 +61+27+11+20+21+10+2+1-22-27-10+9+12-1-13-16-6-6-10-9-5-13-11+4-18-2+21-2+11+4+3+1
official_forward_native_inplace_cycles - 1404 +91+21+10-7-5+8+25+17-10+14-12+11+10+14-11-1-6-8-7+4-13+6-5-17-9-16+14+3+15-18+13-17
official_forward_preserve_input_cycles - 1490 +122+31+37+26+21+52+45-5+6-1+10+8-14-40-31-20-31+14+4-2+1-3+6-23+0-12-44+16-25-18-40-30
top_split_cycles - 312 +70+40+41+18+28+17+22+9-1-1-2+15+4+2-8+6-1-10-2-1+6-1+1-6+14-8-5+1-5-12-10-6
gt_forward_full_cycles - 1485 +157+30+380+25-16-15+15+18+1-26-8-11-10-2-20-15+4-1-22+3+6-3+2+3+19+8+27-2+10-21-19-45
serializer_v2_cycles - 693 +52+46+41+0+18+18+22+10+4-10-11+0-3+5-3+3-2+1-15+7-3+1-11-4+2-6-8-18-16-16+1+0
serializer_v2_hash_g_cycles - 18307 +40+198+291+199-123+163+168+155+329+305+259+121-97-161-70+117-171-117-47-34-165+65-99-153-110-74+123+22+26-74-5-163
gt_tail_decode_ma2_egress_cycles - 1987 +55+17+1-1-13+3-12+14+14-19-20+0-23+10-1-14-19-6-1+2+6-18+6+4-8+15-8+8+19-2-7+15
official_tail_cycles - 1637 +96+15+5+0-8-13-22-13+16+2-2-21+2-12-1+448+6+1+21+7+0+15+9-5-3-6-13-12+5-7+4-20
