implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
bytes 1728 
words 1152 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
official_forward_native_inplace_cycles - 1397 +98+17+13+13+0+947+1059+369+45-7-1+5+1-8-15-2+12+2-5+5-33-16+12+0-1-30-5-1-5-2-13+1
official_forward_preserve_input_cycles - 1656 +3-66-98-128+32+422+676-23-41-118+81-59-142-61+889-2-105+186-175-49+807+1399+11-126+72-60+1306+1408-201+2167+915+130
top_split_cycles - 314 +72+46+29+35+132+31+16+26-10+29-6+3-8-16-4-3-7+8+1-5-1-12+6-1+5-16-4-2+10-7-14-17
gt_forward_full_cycles - 1496 +221+71+10-1-15-21-15-17-26+13+7+33+25+2-14-11+15-4-2-7-16+2+11-17+3+3+1+3-6-20+0+6
serializer_v2_cycles - 695 +46+48+42-3+6+13+16-9+2-15+0-16-10+0-2-9+11-3-21-11-22+5+1-8+10+8+12-1+11+43-18-11
serializer_v2_hash_g_cycles - 18533 +350-160-9+85+16+72+39+47-9+2+7+13-13+44+0-137+14+32+22+32+4+53-72-296-363-374-309-260-304-358-10-265
gt_tail_decode_ma2_egress_cycles - 1994 +85+847+7+3+6-11-20-5-21+1-11-5-10-7-15-11-7-4+3+4+6-13-7-11+21+26+35+680+606+19+631+29
official_tail_cycles - 1635 +345+60+29+6-7+9-9+9+363+0-10-5+13-2-16-6-8-2-7+4+17-3-17+2+7-1+4+11-4-5+1-8
official_forward_native_inplace_cycles - 1397 +68+0+5-11-1-4+17+26-4-27-8+29+2+29-32+38+17-14+25-4+22-10-4+18+2-7-6+23+10+4-15-28
official_forward_preserve_input_cycles - 1493 +113+468+49+44+30+39+18+5+1+8-13+16-1-16-7-38-17-21-25-19-9-11-13+4-43-36+1+27+14+2032+25-34
top_split_cycles - 314 +67+58+46+17-3+36+15+2+7+9-4+10+0-3+6+3-14+2+9-8-3-4+6-3+11-10-5-7-5-6-14-16
gt_forward_full_cycles - 1490 +230+67+19+9+11+16-1-9-2+14-12+27-2-12+9+3-2-11-11+12+3-3+6+13+2-13-11-8+0-4-3-5
serializer_v2_cycles - 702 +51+66+40+36+20+3+4+18-8-4-8-11-1+23+9+7-8-29-23-11-28+19+1-30-17-19+15-4-17+5+7-7
serializer_v2_hash_g_cycles - 18210 +238+130+29+1327+77-82-93-51+97-5-64+5+0-34+23+1-67+24+122+51+455+35+2-43-25+119-40-16-24-7-29-25
gt_tail_decode_ma2_egress_cycles - 1986 +57+13+32+1-7-10+14-15-9-2-24+5-4+5-9-33+20+12+16+0-8+2-16+29-9-8+7+12-3+2-25+366
official_tail_cycles - 1635 +44+50+23-4-13+19+8+7+17-2+19-5-6-13-1-14-10-4+7-3-1+8-8+2-4-3+4+2+1169+10+0-4
official_forward_native_inplace_cycles - 1407 +67+0-8-12-10-3+5+0+17-4+22-4-7+8+7+22+12-23+32+11+16-20-1-18+26+5+2-12-13-32-1-6
official_forward_preserve_input_cycles - 1482 +162+76+61+26+52-5+76+20+15+1-1+17-1+36-31+0-5+874+0-7+0+15-14+3-15-31-14-22-7-37-40-35
top_split_cycles - 309 +83+45+63+30+2+14+23+27-10+0-4-5-9-6+3+2+3+2-10-1-10-3-1+0+0+6-2-2-5-1-9-9
gt_forward_full_cycles - 1495 +178+19-26+6+5+4-5-6+8+11+4-13+3+0-22-18+2+3-15-22-3+4-7+5-26-5+20-6+12-28+4-7
serializer_v2_cycles - 692 +60+47+35+20+13-8-2-5-4+0+12-16+8+0-11+1-3-14+1+7-3+11+0-10+1+5+7+0-4+7+0-1
serializer_v2_hash_g_cycles - 18236 +236+146+13-65+38+503+1461+365-123-44+0-67-58+12474-68+708+1305+346+29-5+5+26-53-3-77+349-24-46-63-51-10-29
gt_tail_decode_ma2_egress_cycles - 1991 +62-20-2-13+17-10+19-15+7-26-1+2+2-1+22-13-2+10+3+8+9-23-19-1+31-16-21+7+9-1+17-12
official_tail_cycles - 1635 +56+14+17-11-12-5-20+7+10+12+11-1+3-11+8+3+2-17-6-4+10-14-11+11+4+0-8-16-3-16+17+1
