implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
bytes 1728 
words 1152 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
official_forward_native_inplace_cycles - 1401 +156+60-10+12+14-22-13-8+14+9-5-26-32-13+20+19+31+33+13-5+22+1-1-5+5-9+5-8+7-34-34-42
official_forward_preserve_input_cycles - 1607 +48+43-39+29-5-85+80-68+86-70+70-7-35-9+42+104-67+118-143+170-16-135+59-72-11-84+1529+1243-137+1225-164-24
top_split_cycles - 312 +82+69+51+50+22+0+13+13-4-9-9-1-13+1-8-4-10+4-6+31-8-8+16+2+2+38+129-8-10+1-10-10
gt_forward_full_cycles - 1497 +194+107+17+2+4+22-41+20+10-8-13-13+11-33+6-10+15+0+16-12-7-3+4-13+18-11-21-13+13-9+19-25
serializer_v2_cycles - 693 +94+57+25+32+17+34+8+3+15-20-11-17-4-8-13+1-5+0-6+2+9+1+1-3-7-4-2+1-12-3+23+5
serializer_v2_hash_g_cycles - 18349 +457+52-119+193-139+118+644+234+292-22-71+153+244-19-163+235-135-143+173-136-129-209-152-204-155-194-113+239+178+95+142-40
gt_tail_decode_ma2_egress_cycles - 1988 +96+17+13-2-9-1-15+1-6+1+1+7+4-22-9-3-2+2-11-16-18-10+5+20+17-32-22+693+613+8+613-7
official_tail_cycles - 1634 +354+55-4+0+6+0-7+3+0+2+8-5-9-7+1-14-12-4-12-7+13+1+5+2-10+14+23+12-7-7-1+0
official_forward_native_inplace_cycles - 1400 +80+28+4-5+5+21+3-2-3-5-24-15+8-2-7+9+10-20+24-5-9-3+18+10+21-23+9+32-25-14-17-31
official_forward_preserve_input_cycles - 1487 +156+56+9+46+14+13+23-33-12+6-3-11-34-5+11+2+9-5-2-8+1-22-3-25+12+11-30+7+17-14-29-30
top_split_cycles - 312 +42+87+51+41+15+37+6-12-2+12-10-2-11-6-1-4-3+4+0-1+4+1-7+7-3-5+116-6+1+1-4-10
gt_forward_full_cycles - 1494 +197+47-9-7-22+28-19+14+6+1+4-29+2-1-1+4-8-1-19-6-17+9+9+7-5+9+8+22+8-7-5-13
serializer_v2_cycles - 697 +37+41+21+21+6+0+15-5+8+14-20-10+5-10-16-2-5-21+0-23-11+8-1-2+6+8-26+13-2+4-10-1
serializer_v2_hash_g_cycles - 18223 +305+120+9+291+160-39-35+4+77-68-82-12-9-28+159+24-81-123-46+176-93+28-40+8+33+213-35-76+123+1+123-56
gt_tail_decode_ma2_egress_cycles - 1986 +61-11-4-18+11+9-17-10-23+3+3+22+17+14+1-14-15+30+7-24+1-12+3+1+25-2+7-4-4-9+16-2
official_tail_cycles - 1633 +52+42-6-4-20+4+6+9+16-6+0-3-13+20+4-17-4-13-7-2+35+2-9+15+6-1-7+0-2+14-5+12
official_forward_native_inplace_cycles - 1408 +58+26-10+13-7-33-29-26-36-7+11+5+6+38-8-30+27-12+5-5+35+34+13+2-15+12+44+4-4-2-34-39
official_forward_preserve_input_cycles - 1493 +184+85+45+63+20+48+47-4+5+29-18-11+22-35-17+8-29-3-29+21+27-9+11+8+1-20-6-9-16-5-39-30
top_split_cycles - 313 +72+55+52+58+21+23+24+0-7-1-5-2-3+3-2-7+17-12+4+3+6-8+2-8+1+1+92-5-4-8-19-8
gt_forward_full_cycles - 1495 +209+133+7-2+7+5-15+8-14+2+23+16+4+0+10-21-33-21-33+8-9-2+6+21-1-18-20-25-14+17-20-22
serializer_v2_cycles - 697 +66+28+16+14+13+17+23+21+12-5+4-29+9-21-31-14+7-28-21-2-14-14-19-1-8+6+28-6-15-5+18-19
serializer_v2_hash_g_cycles - 18216 +357+127+33-94+174+162+116-17-23-95+40-47-34+110-15+98-31-48+27-105+188-40+32-62+39-54-20-11+31-26+26-41
gt_tail_decode_ma2_egress_cycles - 1986 +61-8+21+15+3+20+3-27+22-15+2-6-8+1-6-1-1-8+2-19+4-12-7+0+29-1-20+13+15+12-3+0
official_tail_cycles - 1631 +99+33+15-2-6-5-4+0+2-5-2+7-10+15+9+3-3+3-13-11-11-8-9+9+5+0+5+2+12+1-9+10
