cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 203 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1074 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1021
0,0,0,1,957
0,0,0,2,971
0,0,0,3,953
0,0,0,4,966
0,0,0,5,958
0,0,0,6,969
0,0,0,7,958
0,0,0,8,953
0,0,0,9,972
0,0,0,10,965
0,0,0,11,959
0,0,0,12,958
0,0,0,13,953
0,0,0,14,979
0,0,0,15,960
0,0,0,16,949
0,0,0,17,984
0,0,0,18,979
0,0,0,19,976
0,0,0,20,970
0,0,0,21,977
0,0,0,22,973
0,0,0,23,984
0,0,0,24,969
0,0,0,25,965
0,0,0,26,971
0,0,0,27,977
0,0,0,28,973
0,0,0,29,972
0,0,0,30,957
0,0,0,31,976
0,0,0,32,983
0,0,0,33,979
0,0,0,34,978
0,0,0,35,977
0,0,0,36,957
0,0,0,37,983
0,0,0,38,978
0,0,0,39,983
0,0,0,40,969
0,0,0,41,980
0,0,0,42,984
0,0,0,43,973
0,0,0,44,984
0,0,0,45,972
0,0,0,46,994
0,0,0,47,980
0,0,0,48,980
0,0,0,49,975
0,0,0,50,971
0,0,0,51,995
0,0,0,52,983
0,0,0,53,982
0,0,0,54,973
0,0,0,55,981
0,0,0,56,971
0,0,0,57,976
0,0,0,58,979
0,0,0,59,972
0,0,0,60,980
0,0,0,61,962
0,0,0,62,989
0,0,0,63,973
0,1,0,0,1025
0,1,0,1,1010
0,1,0,2,1004
0,1,0,3,988
0,1,0,4,1012
0,1,0,5,1008
0,1,0,6,999
0,1,0,7,1009
0,1,0,8,997
0,1,0,9,1004
0,1,0,10,1002
0,1,0,11,1011
0,1,0,12,1010
0,1,0,13,1006
0,1,0,14,1012
0,1,0,15,1021
0,1,0,16,1011
0,1,0,17,1027
0,1,0,18,1027
0,1,0,19,1015
0,1,0,20,1017
0,1,0,21,1018
0,1,0,22,1009
0,1,0,23,1008
0,1,0,24,1002
0,1,0,25,1027
0,1,0,26,999
0,1,0,27,1009
0,1,0,28,1019
0,1,0,29,1010
0,1,0,30,1017
0,1,0,31,1017
0,1,0,32,1011
0,1,0,33,1004
0,1,0,34,998
0,1,0,35,1011
0,1,0,36,1020
0,1,0,37,1011
0,1,0,38,1005
0,1,0,39,1002
0,1,0,40,1006
0,1,0,41,1013
0,1,0,42,1014
0,1,0,43,1007
0,1,0,44,1005
0,1,0,45,997
0,1,0,46,1012
0,1,0,47,995
0,1,0,48,993
0,1,0,49,1021
0,1,0,50,1002
0,1,0,51,1002
0,1,0,52,999
0,1,0,53,1014
0,1,0,54,1022
0,1,0,55,998
0,1,0,56,1009
0,1,0,57,1014
0,1,0,58,1013
0,1,0,59,1001
0,1,0,60,1018
0,1,0,61,1000
0,1,0,62,1000
0,1,0,63,1010
0,1,1,0,971
0,1,1,1,1005
0,1,1,2,1004
0,1,1,3,999
0,1,1,4,1002
0,1,1,5,992
0,1,1,6,980
0,1,1,7,1021
0,1,1,8,999
0,1,1,9,993
0,1,1,10,966
0,1,1,11,1015
0,1,1,12,992
0,1,1,13,1013
0,1,1,14,1023
0,1,1,15,997
0,1,1,16,997
0,1,1,17,1003
0,1,1,18,1005
0,1,1,19,1003
0,1,1,20,989
0,1,1,21,1016
0,1,1,22,984
0,1,1,23,1003
0,1,1,24,1009
0,1,1,25,1000
0,1,1,26,1007
0,1,1,27,1016
0,1,1,28,987
0,1,1,29,1011
0,1,1,30,1005
0,1,1,31,992
0,1,1,32,999
0,1,1,33,1006
0,1,1,34,1003
0,1,1,35,999
0,1,1,36,990
0,1,1,37,1014
0,1,1,38,1010
0,1,1,39,1004
0,1,1,40,1001
0,1,1,41,1020
0,1,1,42,992
0,1,1,43,995
