implementation crypto_kem/ntruplus864/avx2 - 
publickeybytes 1296 
secretkeybytes 2624 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_small_native_inplace_cycles - 1097 +137+18-7+1+4-5+8-3-3-13-11-2+445+11-2-20+3-2+7+7-4+2-8-1+38+10+23+1+0+11-7-10
forward_small_preserve_input_cycles - 1125 +178+3+5+4-15+11-17+20+21+7+19-13-1+14-1+3+7-4-5+26-17+3-25+1-26-38+1+0-4-28-2-34
forward_general_native_inplace_unqualified_cycles - 1103 +31+12-4-8-14+22-11-8+8-9-6+13-1+2+25+7+42+15-4-6+14+33-5-6-22+1-8-27+5+4+8-1
forward_general_preserve_input_unqualified_cycles - 1128 +140+25+5+3-8+4+10-4+13+0+3+8+8-2-7+0-10+18+10-10-25+31-18-32-5-23-2+9-22-13+14-15
basemul_cycles - 655 +626+25+0+12-4+20-1-8+3+6+0+8+4-9-11-2+1+0-7-14-12+0+7+12+4-9-14-8+5+3-3-4
basemul_scale_cycles - 567 +89+15+2+18+2+1-9+0+3-1-8+3-2+4-4-6-7+4-2-2+0+0+5-3-5+1+2-5-4-2-3+5
inverse_cycles - 1177 +825+50+22+15+6+2+2-18-21+15-6-6+8-19+15+10-14+6+1+3-29-13-11-9-6-24-3+22-15-2+5+3
baseinv_cycles - 1184 +2490+32-9-17+21-10+14+10+21+20+9-5-3-7+0+0+4-9-2-1+5+1+228-4-9+4+5-9-2-8-27-10
poly_frombytes_cycles - 642 +195+40+0+2-3+11-3-6+10-4+10+0-6+6+6+0+1+10+0-3-2-9+1+4-5-5-10-10+7+4-3-15
poly_tobytes_cycles - 691 +173+10-1-18-4-3+11+0+2+0+7-6-7-2-15+9+3+0+0-6+10-4+6-4-13-5+5-2+4-11+14+6
