implementation crypto_kem/ntruplus864/avx2 - 
publickeybytes 1296 
secretkeybytes 2624 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_small_native_inplace_cycles - 1109 +79+493+21+23-6+4+4+0+16+0+4-28+2+25+2+1-1-19+14-9-19-12-1-9+8+1+0-15-36-29+1-34
forward_small_preserve_input_cycles - 1137 +182+7+6-11+30+10-2+1+5-5-28-13-24-3+13+7+19+19-7-6-15+1-11+19+3-8+8+1+4-30-6-8
forward_general_native_inplace_unqualified_cycles - 1117 +29+5+2-7-30-6-4+2+14-32-8-18-15-28+7+17+3-19-14+8+5-17+20+26+17+0+5-1-27-25+5+12
forward_general_preserve_input_unqualified_cycles - 1125 +101+20+29-12+7+7+6-24+3-3-3+2-3-13+0+16+25-12+12-10-2-13+44-5+8+2+3+2-20-5-7+0
basemul_cycles - 659 +518+25+25-10-10+8-12-19-8-2+15-11+2-15-8-2+21+28+7+11+15+13+20-16-11-7-9-7-11+7+14+3
basemul_scale_cycles - 567 +110+10-4-8+8+0+5+2-7+6-7-4+6-8-4-3+19+13+1+5-2-8-3+1+7+1-2-3-1-6+3+12
inverse_cycles - 1180 +891+24-5-4+13+11-23-8-13+17+10+22+14+13-2+6-18+0-24-8-6+7+1+2+20+6-5-19-5+5-11-18
baseinv_cycles - 1186 +1922+23-8+8-14-25-7+3-4+0-4-5+68-5-6-6+15+6+12+8-3+3-9-6+8+0-8-1+4+1+7+8
poly_frombytes_cycles - 641 +195+43+2-5+5-1-8+2+5+18-1-2-1+2-6+6-17+0-4-5+0-2-16-11+10-14+2-9+16+6+12+4
poly_tobytes_cycles - 692 +166+23-4+6+2+2+1-2+4-1+2+1+15-5-1-3-4-4-18+0+5-1+0-10-6-6-21-2-7+5+2+3
