cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1080 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1090 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 204 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1075 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
region,variant,block,observation,cycles
0,0,0,0,1043
0,0,0,1,983
0,0,0,2,968
0,0,0,3,983
0,0,0,4,988
0,0,0,5,994
0,0,0,6,995
0,0,0,7,983
0,0,0,8,1034
0,0,0,9,1013
0,0,0,10,1027
0,0,0,11,1013
0,0,0,12,1007
0,0,0,13,992
0,0,0,14,1013
0,0,0,15,997
0,0,0,16,1004
0,0,0,17,1011
0,0,0,18,1003
0,0,0,19,995
0,0,0,20,1011
0,0,0,21,1006
0,0,0,22,1005
0,0,0,23,997
0,0,0,24,1006
0,0,0,25,986
0,0,0,26,989
0,0,0,27,1003
0,0,0,28,1019
0,0,0,29,1000
0,0,0,30,989
0,0,0,31,1012
0,0,0,32,1064
0,0,0,33,1024
0,0,0,34,970
0,0,0,35,982
0,0,0,36,986
0,0,0,37,972
0,0,0,38,975
0,0,0,39,1003
0,0,0,40,1012
0,0,0,41,989
0,0,0,42,997
0,0,0,43,1000
0,0,0,44,997
0,0,0,45,996
0,0,0,46,1015
0,0,0,47,990
0,0,0,48,983
0,0,0,49,989
0,0,0,50,987
0,0,0,51,999
0,0,0,52,1005
0,0,0,53,977
0,0,0,54,1001
0,0,0,55,987
0,0,0,56,986
0,0,0,57,1005
0,0,0,58,999
0,0,0,59,984
0,0,0,60,975
0,0,0,61,976
0,0,0,62,976
0,0,0,63,1001
0,1,0,0,1015
0,1,0,1,970
0,1,0,2,1011
0,1,0,3,965
0,1,0,4,991
0,1,0,5,985
0,1,0,6,978
0,1,0,7,982
0,1,0,8,986
0,1,0,9,979
0,1,0,10,992
0,1,0,11,997
0,1,0,12,984
0,1,0,13,994
0,1,0,14,962
0,1,0,15,983
0,1,0,16,978
0,1,0,17,981
0,1,0,18,990
0,1,0,19,988
0,1,0,20,995
0,1,0,21,1004
0,1,0,22,991
0,1,0,23,978
0,1,0,24,979
0,1,0,25,977
0,1,0,26,981
0,1,0,27,1001
0,1,0,28,998
0,1,0,29,1004
0,1,0,30,997
0,1,0,31,1001
0,1,0,32,986
0,1,0,33,1001
0,1,0,34,982
0,1,0,35,972
0,1,0,36,968
0,1,0,37,980
0,1,0,38,978
0,1,0,39,980
0,1,0,40,984
0,1,0,41,1004
0,1,0,42,973
0,1,0,43,995
0,1,0,44,987
0,1,0,45,982
0,1,0,46,999
0,1,0,47,999
0,1,0,48,979
0,1,0,49,983
0,1,0,50,979
0,1,0,51,1007
0,1,0,52,985
0,1,0,53,967
0,1,0,54,975
0,1,0,55,979
0,1,0,56,980
0,1,0,57,980
0,1,0,58,972
0,1,0,59,987
0,1,0,60,994
0,1,0,61,992
0,1,0,62,984
0,1,0,63,993
0,1,1,0,968
0,1,1,1,963
0,1,1,2,1372
0,1,1,3,988
0,1,1,4,963
0,1,1,5,980
0,1,1,6,976
0,1,1,7,996
0,1,1,8,1013
0,1,1,9,1003
0,1,1,10,991
0,1,1,11,985
0,1,1,12,991
0,1,1,13,985
0,1,1,14,1001
0,1,1,15,993
0,1,1,16,986
0,1,1,17,1002
0,1,1,18,972
0,1,1,19,986
0,1,1,20,974
0,1,1,21,1005
0,1,1,22,976
0,1,1,23,993
0,1,1,24,993
0,1,1,25,996
0,1,1,26,1004
0,1,1,27,998
0,1,1,28,989
0,1,1,29,998
0,1,1,30,993
0,1,1,31,994
0,1,1,32,990
0,1,1,33,993
0,1,1,34,1005
0,1,1,35,983
0,1,1,36,998
0,1,1,37,998
0,1,1,38,989
0,1,1,39,987
0,1,1,40,984
0,1,1,41,985
0,1,1,42,987
0,1,1,43,1016
0,1,1,44,983
0,1,1,45,1002
0,1,1,46,959
0,1,1,47,1000
0,1,1,48,988
0,1,1,49,990
0,1,1,50,991
0,1,1,51,991
0,1,1,52,996
0,1,1,53,984
0,1,1,54,1001
0,1,1,55,1001
0,1,1,56,1000
0,1,1,57,997
0,1,1,58,973
0,1,1,59,980
0,1,1,60,987
0,1,1,61,1001
0,1,1,62,989
0,1,1,63,979
0,0,1,0,1032
0,0,1,1,1024
0,0,1,2,1001
0,0,1,3,1010
0,0,1,4,1016
0,0,1,5,997
0,0,1,6,993
0,0,1,7,988
0,0,1,8,995
0,0,1,9,981
0,0,1,10,974
0,0,1,11,1002
0,0,1,12,1004
0,0,1,13,987
0,0,1,14,999
0,0,1,15,1001
0,0,1,16,1004
0,0,1,17,998
0,0,1,18,998
0,0,1,19,1005
0,0,1,20,986
0,0,1,21,1011
0,0,1,22,999
0,0,1,23,981
0,0,1,24,1000
0,0,1,25,1004
0,0,1,26,1001
0,0,1,27,999
0,0,1,28,1000
0,0,1,29,993
0,0,1,30,1007
0,0,1,31,1007
0,0,1,32,1010
0,0,1,33,1009
0,0,1,34,999
0,0,1,35,997
0,0,1,36,1008
0,0,1,37,1405
0,0,1,38,1022
0,0,1,39,1004
0,0,1,40,977
0,0,1,41,966
0,0,1,42,971
0,0,1,43,993
0,0,1,44,992
0,0,1,45,1010
0,0,1,46,997
0,0,1,47,998
0,0,1,48,998
0,0,1,49,1003
0,0,1,50,1008
0,0,1,51,1000
0,0,1,52,999
0,0,1,53,1008
0,0,1,54,1016
0,0,1,55,999
0,0,1,56,997
0,0,1,57,1000
0,0,1,58,995
0,0,1,59,998
0,0,1,60,1002
0,0,1,61,984
0,0,1,62,990
0,0,1,63,1010
0,0,2,0,971
0,0,2,1,997
0,0,2,2,995
0,0,2,3,996
0,0,2,4,1001
0,0,2,5,1015
0,0,2,6,1005
0,0,2,7,1016
0,0,2,8,1001
0,0,2,9,1003
0,0,2,10,1001
0,0,2,11,1006
0,0,2,12,996
0,0,2,13,998
0,0,2,14,1014
0,0,2,15,1013
0,0,2,16,994
0,0,2,17,981
0,0,2,18,1006
0,0,2,19,996
0,0,2,20,993
0,0,2,21,999
0,0,2,22,1006
0,0,2,23,991
0,0,2,24,1009
0,0,2,25,1010
0,0,2,26,995
0,0,2,27,1005
0,0,2,28,996
0,0,2,29,991
0,0,2,30,974
0,0,2,31,1003
0,0,2,32,1005
0,0,2,33,976
0,0,2,34,988
0,0,2,35,997
0,0,2,36,1022
0,0,2,37,975
0,0,2,38,997
0,0,2,39,1013
0,0,2,40,1009
0,0,2,41,983
0,0,2,42,1008
0,0,2,43,999
0,0,2,44,978
0,0,2,45,968
0,0,2,46,994
0,0,2,47,990
0,0,2,48,988
0,0,2,49,980
0,0,2,50,996
0,0,2,51,994
0,0,2,52,987
0,0,2,53,1000
0,0,2,54,974
0,0,2,55,1004
0,0,2,56,967
0,0,2,57,968
0,0,2,58,977
0,0,2,59,983
0,0,2,60,981
0,0,2,61,980
0,0,2,62,970
0,0,2,63,998
0,1,2,0,997
0,1,2,1,1013
0,1,2,2,1007
0,1,2,3,1014
0,1,2,4,999
0,1,2,5,1352
0,1,2,6,992
0,1,2,7,977
0,1,2,8,993
0,1,2,9,987
0,1,2,10,994
0,1,2,11,994
0,1,2,12,976
0,1,2,13,990
0,1,2,14,989
0,1,2,15,984
0,1,2,16,990
0,1,2,17,996
0,1,2,18,986
0,1,2,19,1004
0,1,2,20,1001
0,1,2,21,994
0,1,2,22,981
0,1,2,23,974
0,1,2,24,984
0,1,2,25,986
0,1,2,26,983
0,1,2,27,998
0,1,2,28,987
0,1,2,29,968
0,1,2,30,983
0,1,2,31,993
0,1,2,32,990
0,1,2,33,979
0,1,2,34,985
0,1,2,35,961
0,1,2,36,959
0,1,2,37,968
0,1,2,38,970
0,1,2,39,973
0,1,2,40,981
0,1,2,41,993
0,1,2,42,1001
0,1,2,43,991
0,1,2,44,991
0,1,2,45,975
0,1,2,46,995
0,1,2,47,1003
0,1,2,48,985
0,1,2,49,1002
0,1,2,50,994
0,1,2,51,997
0,1,2,52,975
0,1,2,53,1004
0,1,2,54,976
0,1,2,55,1004
0,1,2,56,1009
0,1,2,57,978
0,1,2,58,976
0,1,2,59,994
0,1,2,60,991
0,1,2,61,983
0,1,2,62,997
0,1,2,63,984
0,1,3,0,943
0,1,3,1,994
0,1,3,2,977
0,1,3,3,980
0,1,3,4,997
0,1,3,5,977
0,1,3,6,994
0,1,3,7,1002
0,1,3,8,993
0,1,3,9,992
0,1,3,10,987
0,1,3,11,997
0,1,3,12,994
0,1,3,13,978
0,1,3,14,979
0,1,3,15,991
0,1,3,16,1000
0,1,3,17,995
0,1,3,18,986
0,1,3,19,980
0,1,3,20,1000
0,1,3,21,978
0,1,3,22,1023
0,1,3,23,973
0,1,3,24,987
0,1,3,25,967
0,1,3,26,976
0,1,3,27,978
0,1,3,28,989
0,1,3,29,1001
0,1,3,30,998
0,1,3,31,983
0,1,3,32,995
0,1,3,33,987
0,1,3,34,1006
0,1,3,35,997
0,1,3,36,986
0,1,3,37,1004
0,1,3,38,972
0,1,3,39,971
0,1,3,40,990
0,1,3,41,980
0,1,3,42,990
0,1,3,43,1377
0,1,3,44,977
0,1,3,45,959
0,1,3,46,974
0,1,3,47,971
0,1,3,48,1003
0,1,3,49,982
0,1,3,50,977
0,1,3,51,988
0,1,3,52,994
0,1,3,53,1007
0,1,3,54,983
0,1,3,55,982
0,1,3,56,995
0,1,3,57,998
0,1,3,58,987
0,1,3,59,974
0,1,3,60,989
0,1,3,61,995
0,1,3,62,999
0,1,3,63,988
0,0,3,0,980
0,0,3,1,1017
0,0,3,2,1036
0,0,3,3,1013
0,0,3,4,1028
0,0,3,5,1014
0,0,3,6,986
0,0,3,7,994
0,0,3,8,1008
0,0,3,9,998
0,0,3,10,1005
0,0,3,11,999
0,0,3,12,977
0,0,3,13,977
0,0,3,14,975
0,0,3,15,984
0,0,3,16,1003
0,0,3,17,988
0,0,3,18,992
0,0,3,19,989
0,0,3,20,990
0,0,3,21,995
0,0,3,22,1000
0,0,3,23,1012
0,0,3,24,998
0,0,3,25,988
0,0,3,26,1005
0,0,3,27,999
0,0,3,28,1000
0,0,3,29,993
0,0,3,30,1010
0,0,3,31,1021
0,0,3,32,982
0,0,3,33,1000
0,0,3,34,996
0,0,3,35,991
0,0,3,36,1000
0,0,3,37,989
0,0,3,38,976
0,0,3,39,996
0,0,3,40,1021
0,0,3,41,995
0,0,3,42,1026
0,0,3,43,1000
0,0,3,44,991
0,0,3,45,1004
0,0,3,46,968
0,0,3,47,1008
0,0,3,48,990
0,0,3,49,989
0,0,3,50,987
0,0,3,51,971
0,0,3,52,992
0,0,3,53,986
0,0,3,54,1014
0,0,3,55,1010
0,0,3,56,999
0,0,3,57,991
0,0,3,58,981
0,0,3,59,977
0,0,3,60,988
0,0,3,61,1011
0,0,3,62,983
0,0,3,63,981
0,0,4,0,974
0,0,4,1,1015
0,0,4,2,1008
0,0,4,3,1002
0,0,4,4,1021
0,0,4,5,986
0,0,4,6,986
0,0,4,7,1013
0,0,4,8,998
0,0,4,9,989
0,0,4,10,989
0,0,4,11,1013
0,0,4,12,1019
0,0,4,13,1016
0,0,4,14,1019
0,0,4,15,1041
0,0,4,16,1021
0,0,4,17,974
0,0,4,18,965
0,0,4,19,993
0,0,4,20,975
0,0,4,21,983
0,0,4,22,980
0,0,4,23,1001
0,0,4,24,1000
0,0,4,25,986
0,0,4,26,1002
0,0,4,27,981
0,0,4,28,1013
0,0,4,29,992
0,0,4,30,972
0,0,4,31,975
0,0,4,32,1007
0,0,4,33,1004
0,0,4,34,983
0,0,4,35,1008
0,0,4,36,992
0,0,4,37,1017
0,0,4,38,1003
0,0,4,39,989
0,0,4,40,1001
0,0,4,41,989
0,0,4,42,995
0,0,4,43,976
0,0,4,44,993
0,0,4,45,999
0,0,4,46,1020
0,0,4,47,1021
0,0,4,48,1002
0,0,4,49,990
0,0,4,50,1009
0,0,4,51,995
0,0,4,52,985
0,0,4,53,1007
0,0,4,54,1028
0,0,4,55,988
0,0,4,56,988
0,0,4,57,991
0,0,4,58,1006
0,0,4,59,988
