parameter,setting,operation,paired_mean_delta_cycles,paired_median_delta_cycles,bootstrap_ci95_low,bootstrap_ci95_high,favorable_blocks,blocks,direction
864,reversed-aslr-on,keypair_cycles,42.09809027777783,46.78124999999818,30.83940972222187,53.125,6,48,candidate-slower
864,reversed-aslr-on,enc_cycles,-89.60894097222096,-96.06249999999636,-104.87499999999925,-73.93142361110979,45,48,candidate-faster
864,reversed-aslr-on,dec_cycles,-328.68880208333417,-330.97916666666606,-342.76475694444525,-313.52256944444525,48,48,candidate-faster
