family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 205 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1074 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3402
0,0,0,1,2829
0,0,0,2,2769
0,0,0,3,2794
0,0,0,4,2777
0,0,0,5,2794
0,0,0,6,2795
0,0,0,7,2779
0,0,0,8,2839
0,0,0,9,2791
0,0,0,10,2801
0,0,0,11,2798
0,0,0,12,2812
0,0,0,13,2753
0,0,0,14,2790
0,0,0,15,2790
0,0,0,16,2788
0,0,0,17,2792
0,0,0,18,2769
0,0,0,19,2808
0,0,0,20,2801
0,0,0,21,2803
0,0,0,22,2784
0,0,0,23,2799
0,0,0,24,2814
0,0,0,25,2793
0,0,0,26,2791
0,0,0,27,2775
0,0,0,28,2864
0,0,0,29,2789
0,0,0,30,2800
0,0,0,31,2789
0,1,0,0,3516
0,1,0,1,3560
0,1,0,2,3560
0,1,0,3,3563
0,1,0,4,3553
0,1,0,5,3528
0,1,0,6,3563
0,1,0,7,3558
0,1,0,8,3512
0,1,0,9,3539
0,1,0,10,3600
0,1,0,11,3548
0,1,0,12,3503
0,1,0,13,3570
0,1,0,14,3570
0,1,0,15,3550
0,1,0,16,3504
0,1,0,17,3554
0,1,0,18,3528
0,1,0,19,3574
0,1,0,20,3501
0,1,0,21,3515
0,1,0,22,3557
0,1,0,23,3549
0,1,0,24,3553
0,1,0,25,3553
0,1,0,26,3535
0,1,0,27,3573
0,1,0,28,3536
0,1,0,29,3519
0,1,0,30,3594
0,1,0,31,3563
0,2,0,0,4571
0,2,0,1,4596
0,2,0,2,4585
0,2,0,3,4615
0,2,0,4,4583
0,2,0,5,4562
0,2,0,6,4597
0,2,0,7,4566
0,2,0,8,4618
0,2,0,9,4579
0,2,0,10,4563
0,2,0,11,4600
0,2,0,12,4580
0,2,0,13,4581
0,2,0,14,4608
0,2,0,15,4575
0,2,0,16,4583
0,2,0,17,4589
0,2,0,18,4608
0,2,0,19,4596
0,2,0,20,4632
0,2,0,21,4621
0,2,0,22,4565
0,2,0,23,4550
0,2,0,24,4645
0,2,0,25,4584
0,2,0,26,4574
0,2,0,27,4564
0,2,0,28,4568
0,2,0,29,4562
0,2,0,30,4622
0,2,0,31,4620
0,3,0,0,7023
0,3,0,1,7163
0,3,0,2,7181
0,3,0,3,7213
0,3,0,4,7136
0,3,0,5,7153
0,3,0,6,7102
0,3,0,7,7143
0,3,0,8,7171
0,3,0,9,7135
0,3,0,10,7133
0,3,0,11,7170
0,3,0,12,7135
0,3,0,13,7122
0,3,0,14,7126
0,3,0,15,7076
0,3,0,16,7056
0,3,0,17,7108
0,3,0,18,7115
0,3,0,19,7156
0,3,0,20,7122
0,3,0,21,7072
0,3,0,22,7078
0,3,0,23,7126
0,3,0,24,7133
0,3,0,25,7030
0,3,0,26,7143
0,3,0,27,7199
0,3,0,28,7167
0,3,0,29,7020
0,3,0,30,7019
0,3,0,31,7180
0,4,0,0,7839
0,4,0,1,7915
0,4,0,2,7925
0,4,0,3,7723
0,4,0,4,7955
0,4,0,5,7897
0,4,0,6,7915
0,4,0,7,7780
0,4,0,8,7897
0,4,0,9,7857
0,4,0,10,7945
0,4,0,11,7881
0,4,0,12,7817
0,4,0,13,7797
0,4,0,14,7745
0,4,0,15,7941
0,4,0,16,7910
0,4,0,17,7870
0,4,0,18,7903
0,4,0,19,7795
0,4,0,20,7827
0,4,0,21,7787
0,4,0,22,7865
0,4,0,23,7825
0,4,0,24,7830
0,4,0,25,7782
0,4,0,26,7925
0,4,0,27,7870
0,4,0,28,7888
0,4,0,29,7885
0,4,0,30,7821
0,4,0,31,7912
0,5,0,0,8913
0,5,0,1,9025
0,5,0,2,8873
0,5,0,3,8967
0,5,0,4,8955
0,5,0,5,8982
0,5,0,6,8901
0,5,0,7,8854
0,5,0,8,8864
0,5,0,9,8845
0,5,0,10,8844
0,5,0,11,8918
0,5,0,12,8839
0,5,0,13,8874
0,5,0,14,8888
0,5,0,15,8885
0,5,0,16,8861
0,5,0,17,8787
0,5,0,18,8769
0,5,0,19,8749
0,5,0,20,8911
0,5,0,21,8910
0,5,0,22,8888
0,5,0,23,8759
0,5,0,24,8767
0,5,0,25,8872
0,5,0,26,8801
0,5,0,27,8843
0,5,0,28,8852
0,5,0,29,8972
0,5,0,30,8904
0,5,0,31,8967
0,6,0,0,9539
0,6,0,1,9662
0,6,0,2,9660
0,6,0,3,9709
0,6,0,4,9687
0,6,0,5,9643
0,6,0,6,9535
0,6,0,7,9667
0,6,0,8,9728
0,6,0,9,9580
0,6,0,10,9567
0,6,0,11,9686
0,6,0,12,9560
0,6,0,13,9618
0,6,0,14,9472
0,6,0,15,9672
0,6,0,16,20702
0,6,0,17,9750
0,6,0,18,9761
0,6,0,19,9726
0,6,0,20,9673
0,6,0,21,9729
0,6,0,22,9657
0,6,0,23,9578
0,6,0,24,9700
0,6,0,25,9652
0,6,0,26,9711
0,6,0,27,9514
0,6,0,28,9656
0,6,0,29,9694
0,6,0,30,9736
0,6,0,31,9610
0,7,0,0,10552
0,7,0,1,10642
0,7,0,2,10623
0,7,0,3,10539
0,7,0,4,10593
0,7,0,5,10629
0,7,0,6,10645
0,7,0,7,10655
0,7,0,8,10614
0,7,0,9,10611
0,7,0,10,10582
0,7,0,11,10645
0,7,0,12,10606
0,7,0,13,10676
0,7,0,14,10639
0,7,0,15,10674
0,7,0,16,10628
0,7,0,17,10787
0,7,0,18,10651
0,7,0,19,10641
0,7,0,20,10595
0,7,0,21,10620
0,7,0,22,10607
0,7,0,23,10631
0,7,0,24,10612
0,7,0,25,10615
0,7,0,26,10585
0,7,0,27,10685
0,7,0,28,10577
0,7,0,29,10593
0,7,0,30,10651
0,7,0,31,10981
0,8,0,0,21262
0,8,0,1,21483
0,8,0,2,21320
0,8,0,3,21425
0,8,0,4,21187
0,8,0,5,21434
0,8,0,6,21190
0,8,0,7,21197
0,8,0,8,21418
0,8,0,9,21333
0,8,0,10,21152
0,8,0,11,21130
0,8,0,12,21447
0,8,0,13,21521
0,8,0,14,21368
0,8,0,15,21395
0,8,0,16,21332
0,8,0,17,21101
0,8,0,18,21200
0,8,0,19,21191
0,8,0,20,21004
0,8,0,21,21399
0,8,0,22,21346
0,8,0,23,21233
0,8,0,24,21211
0,8,0,25,21241
0,8,0,26,21267
0,8,0,27,21287
0,8,0,28,21400
0,8,0,29,21227
0,8,0,30,21401
0,8,0,31,21443
0,9,0,0,21183
0,9,0,1,21490
0,9,0,2,21600
0,9,0,3,21556
0,9,0,4,21516
0,9,0,5,21461
0,9,0,6,21367
0,9,0,7,21552
0,9,0,8,21279
0,9,0,9,21311
0,9,0,10,21400
0,9,0,11,21363
0,9,0,12,21183
0,9,0,13,21171
0,9,0,14,21363
0,9,0,15,21171
0,9,0,16,21499
0,9,0,17,21376
0,9,0,18,21333
0,9,0,19,21417
0,9,0,20,21331
0,9,0,21,21421
0,9,0,22,21248
0,9,0,23,21464
0,9,0,24,21343
0,9,0,25,21340
0,9,0,26,21346
0,9,0,27,21283
0,9,0,28,21318
0,9,0,29,21397
0,9,0,30,21281
0,9,0,31,21365
1,0,0,0,412
1,0,0,1,368
1,0,0,2,358
1,0,0,3,368
1,0,0,4,429
1,0,0,5,369
1,0,0,6,362
1,0,0,7,368
1,0,0,8,376
1,0,0,9,367
1,0,0,10,373
1,0,0,11,366
1,0,0,12,372
1,0,0,13,378
1,0,0,14,377
1,0,0,15,376
1,0,0,16,374
1,0,0,17,352
1,0,0,18,361
1,0,0,19,367
1,0,0,20,370
1,0,0,21,382
1,0,0,22,369
1,0,0,23,365
1,0,0,24,363
1,0,0,25,366
1,0,0,26,367
1,0,0,27,375
1,0,0,28,373
1,0,0,29,361
1,0,0,30,364
1,0,0,31,361
1,1,0,0,13673
1,1,0,1,13506
1,1,0,2,13659
1,1,0,3,13697
1,1,0,4,13680
1,1,0,5,13714
1,1,0,6,13590
1,1,0,7,13489
1,1,0,8,14435
1,1,0,9,13773
1,1,0,10,13740
1,1,0,11,13669
1,1,0,12,13695
1,1,0,13,13629
1,1,0,14,13706
1,1,0,15,13726
1,1,0,16,13721
1,1,0,17,13769
1,1,0,18,13692
1,1,0,19,13784
1,1,0,20,13758
1,1,0,21,13744
1,1,0,22,13751
1,1,0,23,13677
1,1,0,24,13460
1,1,0,25,13839
1,1,0,26,13717
1,1,0,27,13705
1,1,0,28,13534
1,1,0,29,13763
1,1,0,30,13778
1,1,0,31,13747
1,2,0,0,14422
1,2,0,1,14538
1,2,0,2,14487
1,2,0,3,14506
1,2,0,4,14458
1,2,0,5,14450
1,2,0,6,14432
1,2,0,7,14434
1,2,0,8,14417
1,2,0,9,14415
1,2,0,10,14455
1,2,0,11,14419
1,2,0,12,14497
1,2,0,13,14464
1,2,0,14,14460
1,2,0,15,14202
1,2,0,16,14385
1,2,0,17,14280
1,2,0,18,14498
1,2,0,19,14446
1,2,0,20,14503
1,2,0,21,14529
1,2,0,22,14448
1,2,0,23,14246
1,2,0,24,14452
1,2,0,25,14488
1,2,0,26,14485
1,2,0,27,14442
1,2,0,28,14422
1,2,0,29,14360
1,2,0,30,14310
1,2,0,31,14473
1,3,0,0,14347
1,3,0,1,14687
1,3,0,2,14380
1,3,0,3,14657
1,3,0,4,14744
1,3,0,5,14668
1,3,0,6,14678
1,3,0,7,14637
1,3,0,8,14473
1,3,0,9,14666
1,3,0,10,14481
1,3,0,11,14475
1,3,0,12,14686
1,3,0,13,14436
1,3,0,14,14678
1,3,0,15,14673
1,3,0,16,14770
1,3,0,17,14673
1,3,0,18,14737
1,3,0,19,14636
1,3,0,20,14620
1,3,0,21,14686
1,3,0,22,14647
1,3,0,23,14709
1,3,0,24,14631
1,3,0,25,14637
1,3,0,26,14692
1,3,0,27,14690
1,3,0,28,14659
1,3,0,29,14670
1,3,0,30,14682
1,3,0,31,14672
1,4,0,0,26149
1,4,0,1,26716
1,4,0,2,26587
1,4,0,3,26686
1,4,0,4,26642
1,4,0,5,26553
1,4,0,6,26628
1,4,0,7,26664
1,4,0,8,26592
1,4,0,9,26883
1,4,0,10,26631
1,4,0,11,26630
1,4,0,12,26542
1,4,0,13,26464
1,4,0,14,26608
1,4,0,15,26658
1,4,0,16,26446
1,4,0,17,26548
1,4,0,18,26636
1,4,0,19,26730
1,4,0,20,26231
1,4,0,21,26635
1,4,0,22,26620
1,4,0,23,26598
1,4,0,24,26692
1,4,0,25,26636
1,4,0,26,26687
1,4,0,27,26662
1,4,0,28,26687
1,4,0,29,26672
1,4,0,30,26614
1,4,0,31,26564
1,5,0,0,26707
1,5,0,1,26853
1,5,0,2,26801
1,5,0,3,26816
1,5,0,4,26518
1,5,0,5,26393
1,5,0,6,26664
1,5,0,7,26654
1,5,0,8,26651
1,5,0,9,26713
1,5,0,10,26664
1,5,0,11,26701
1,5,0,12,26803
1,5,0,13,26962
1,5,0,14,26391
1,5,0,15,26728
1,5,0,16,26723
1,5,0,17,26805
1,5,0,18,26818
