family,cut,block,observation,cycles
cpucycles tracesetup 0 amd64-perfpmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 1 amd64-perfpmc precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 2 amd64-pmcff precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 3 amd64-tsc precision 1016 scaling 0.467415 only32 0
cpucycles tracesetup 4 amd64-tscasm precision 1026 scaling 0.467415 only32 0
cpucycles tracesetup 5 default-perfevent precision 206 scaling 1.000000 only32 0
cpucycles tracesetup 6 default-mach precision 0 scaling 0.000000 only32 0
cpucycles tracesetup 7 default-monotonic precision 1076 scaling 1.400000 only32 0
cpucycles tracesetup 8 default-gettimeofday precision 2440 scaling 1400.000000 only32 0
cpucycles tracesetup 9 default-zero precision 0 scaling 0.000000 only32 0
0,0,0,0,3260
0,0,0,1,2824
0,0,0,2,2809
0,0,0,3,2817
0,0,0,4,2767
0,0,0,5,2815
0,0,0,6,2815
0,0,0,7,2757
0,0,0,8,2745
0,0,0,9,2791
0,0,0,10,2779
0,0,0,11,2802
0,0,0,12,2782
0,0,0,13,2773
0,0,0,14,2809
0,0,0,15,2786
0,0,0,16,2816
0,0,0,17,2829
0,0,0,18,2787
0,0,0,19,2770
0,0,0,20,2733
0,0,0,21,2802
0,0,0,22,2736
0,0,0,23,2813
0,0,0,24,2826
0,0,0,25,2806
0,0,0,26,2771
0,0,0,27,2803
0,0,0,28,2813
0,0,0,29,2758
0,0,0,30,2781
0,0,0,31,2790
0,1,0,0,3515
0,1,0,1,3525
0,1,0,2,3560
0,1,0,3,3482
0,1,0,4,3585
0,1,0,5,3569
0,1,0,6,3613
0,1,0,7,3539
0,1,0,8,3554
0,1,0,9,3522
0,1,0,10,3556
0,1,0,11,3580
0,1,0,12,3564
0,1,0,13,3453
0,1,0,14,3609
0,1,0,15,3593
0,1,0,16,3572
0,1,0,17,3523
0,1,0,18,3532
0,1,0,19,3554
0,1,0,20,3547
0,1,0,21,3573
0,1,0,22,3557
0,1,0,23,3579
0,1,0,24,3528
0,1,0,25,3573
0,1,0,26,3565
0,1,0,27,3551
0,1,0,28,3543
0,1,0,29,3547
0,1,0,30,3503
0,1,0,31,3576
0,2,0,0,4555
0,2,0,1,4541
0,2,0,2,4537
0,2,0,3,4627
0,2,0,4,4595
0,2,0,5,4585
0,2,0,6,4582
0,2,0,7,4559
0,2,0,8,4572
0,2,0,9,4594
0,2,0,10,4573
0,2,0,11,4581
0,2,0,12,4642
0,2,0,13,4582
0,2,0,14,4615
0,2,0,15,4599
0,2,0,16,4631
0,2,0,17,4608
0,2,0,18,4601
0,2,0,19,4603
0,2,0,20,4552
0,2,0,21,4610
0,2,0,22,4580
0,2,0,23,4642
0,2,0,24,4603
0,2,0,25,4549
0,2,0,26,4577
0,2,0,27,4646
0,2,0,28,4561
0,2,0,29,4612
0,2,0,30,4590
0,2,0,31,4610
0,3,0,0,7081
0,3,0,1,7107
0,3,0,2,7180
0,3,0,3,7037
0,3,0,4,7143
0,3,0,5,7180
0,3,0,6,7190
0,3,0,7,7143
0,3,0,8,7153
0,3,0,9,7134
0,3,0,10,7088
0,3,0,11,7172
0,3,0,12,7045
0,3,0,13,7177
0,3,0,14,7120
0,3,0,15,7215
0,3,0,16,7176
0,3,0,17,7134
0,3,0,18,7207
0,3,0,19,7157
0,3,0,20,7156
0,3,0,21,7049
0,3,0,22,7011
0,3,0,23,7125
0,3,0,24,7172
0,3,0,25,6987
0,3,0,26,7161
0,3,0,27,7174
0,3,0,28,7154
0,3,0,29,7164
0,3,0,30,7148
0,3,0,31,7190
0,4,0,0,7901
0,4,0,1,7851
0,4,0,2,7874
0,4,0,3,7825
0,4,0,4,7760
0,4,0,5,7818
0,4,0,6,7814
0,4,0,7,7911
0,4,0,8,7966
0,4,0,9,7864
0,4,0,10,7870
0,4,0,11,7839
0,4,0,12,7934
0,4,0,13,7848
0,4,0,14,7923
0,4,0,15,7858
0,4,0,16,7834
0,4,0,17,7924
0,4,0,18,7831
0,4,0,19,7838
0,4,0,20,7825
0,4,0,21,7835
0,4,0,22,7865
0,4,0,23,7714
0,4,0,24,7801
0,4,0,25,7802
0,4,0,26,7880
0,4,0,27,7938
0,4,0,28,8070
0,4,0,29,7796
0,4,0,30,7854
0,4,0,31,7794
0,5,0,0,8887
0,5,0,1,8866
0,5,0,2,8949
0,5,0,3,8879
0,5,0,4,8946
0,5,0,5,8886
0,5,0,6,8902
0,5,0,7,11071
0,5,0,8,8894
0,5,0,9,8928
0,5,0,10,8975
0,5,0,11,8941
0,5,0,12,8933
0,5,0,13,8921
0,5,0,14,8885
0,5,0,15,8916
0,5,0,16,8907
0,5,0,17,8955
0,5,0,18,8940
0,5,0,19,8879
0,5,0,20,8899
0,5,0,21,8767
0,5,0,22,8894
0,5,0,23,8886
0,5,0,24,8934
0,5,0,25,9000
0,5,0,26,8892
0,5,0,27,8883
0,5,0,28,8985
0,5,0,29,8870
0,5,0,30,8803
0,5,0,31,8958
0,6,0,0,9604
0,6,0,1,9634
0,6,0,2,9688
0,6,0,3,9624
0,6,0,4,9552
0,6,0,5,9690
0,6,0,6,20387
0,6,0,7,9820
0,6,0,8,9564
0,6,0,9,9705
0,6,0,10,9662
0,6,0,11,9644
0,6,0,12,9553
0,6,0,13,9655
0,6,0,14,9664
0,6,0,15,9761
0,6,0,16,9639
0,6,0,17,9669
0,6,0,18,9715
0,6,0,19,9642
0,6,0,20,9660
0,6,0,21,9694
0,6,0,22,9765
0,6,0,23,9656
0,6,0,24,9739
0,6,0,25,9608
0,6,0,26,9746
0,6,0,27,9514
0,6,0,28,9708
0,6,0,29,9665
0,6,0,30,9687
0,6,0,31,9632
0,7,0,0,10565
0,7,0,1,10686
0,7,0,2,10652
0,7,0,3,10613
0,7,0,4,10638
0,7,0,5,10657
0,7,0,6,10658
0,7,0,7,10628
0,7,0,8,10672
0,7,0,9,10635
0,7,0,10,10647
0,7,0,11,10646
0,7,0,12,10838
0,7,0,13,10633
0,7,0,14,10571
0,7,0,15,10692
0,7,0,16,10757
0,7,0,17,10650
0,7,0,18,10631
0,7,0,19,10622
0,7,0,20,10595
0,7,0,21,12224
0,7,0,22,10724
0,7,0,23,10671
0,7,0,24,10629
0,7,0,25,10684
0,7,0,26,10590
0,7,0,27,10641
0,7,0,28,10626
0,7,0,29,10615
0,7,0,30,10608
0,7,0,31,10578
0,8,0,0,21192
0,8,0,1,21233
0,8,0,2,21419
0,8,0,3,21588
0,8,0,4,21457
0,8,0,5,21466
0,8,0,6,21379
0,8,0,7,21503
0,8,0,8,21476
0,8,0,9,21967
0,8,0,10,21533
0,8,0,11,21444
0,8,0,12,21121
0,8,0,13,21243
0,8,0,14,21452
0,8,0,15,21253
0,8,0,16,21154
0,8,0,17,21332
0,8,0,18,21273
0,8,0,19,21376
0,8,0,20,21282
0,8,0,21,21178
0,8,0,22,21443
0,8,0,23,21390
0,8,0,24,21187
0,8,0,25,21428
0,8,0,26,21358
0,8,0,27,21321
0,8,0,28,21426
0,8,0,29,21188
0,8,0,30,21356
0,8,0,31,21444
0,9,0,0,21336
0,9,0,1,21616
0,9,0,2,21513
0,9,0,3,21538
0,9,0,4,21459
0,9,0,5,21465
0,9,0,6,21769
0,9,0,7,21497
0,9,0,8,21274
0,9,0,9,21240
0,9,0,10,21728
0,9,0,11,21378
0,9,0,12,32283
0,9,0,13,21244
0,9,0,14,21654
0,9,0,15,21272
0,9,0,16,21218
0,9,0,17,21282
0,9,0,18,21363
0,9,0,19,21198
0,9,0,20,21344
0,9,0,21,21263
0,9,0,22,21514
0,9,0,23,21523
0,9,0,24,21241
0,9,0,25,21394
0,9,0,26,21289
0,9,0,27,21611
0,9,0,28,21333
0,9,0,29,21260
0,9,0,30,21395
0,9,0,31,21265
1,0,0,0,417
1,0,0,1,371
1,0,0,2,382
1,0,0,3,376
1,0,0,4,370
1,0,0,5,372
1,0,0,6,373
1,0,0,7,373
1,0,0,8,370
1,0,0,9,377
1,0,0,10,368
1,0,0,11,359
1,0,0,12,371
1,0,0,13,368
1,0,0,14,374
1,0,0,15,373
1,0,0,16,364
1,0,0,17,368
1,0,0,18,373
1,0,0,19,374
1,0,0,20,383
1,0,0,21,380
1,0,0,22,357
1,0,0,23,357
1,0,0,24,372
1,0,0,25,358
1,0,0,26,367
1,0,0,27,355
1,0,0,28,366
1,0,0,29,376
1,0,0,30,369
1,0,0,31,355
1,1,0,0,13468
1,1,0,1,13455
1,1,0,2,13733
1,1,0,3,13665
1,1,0,4,13682
1,1,0,5,13720
1,1,0,6,13489
1,1,0,7,13429
1,1,0,8,13692
1,1,0,9,13674
1,1,0,10,13737
1,1,0,11,13648
1,1,0,12,13706
1,1,0,13,13727
1,1,0,14,13716
1,1,0,15,13672
1,1,0,16,13724
1,1,0,17,13689
1,1,0,18,13704
1,1,0,19,13467
1,1,0,20,13687
1,1,0,21,13722
1,1,0,22,13673
1,1,0,23,13742
1,1,0,24,13740
1,1,0,25,13714
1,1,0,26,13799
1,1,0,27,13440
1,1,0,28,13522
1,1,0,29,13615
1,1,0,30,13705
1,1,0,31,13419
1,2,0,0,14462
1,2,0,1,14494
1,2,0,2,14458
1,2,0,3,14470
1,2,0,4,14205
1,2,0,5,14214
1,2,0,6,14446
1,2,0,7,14541
1,2,0,8,14461
1,2,0,9,14370
1,2,0,10,14472
1,2,0,11,14243
1,2,0,12,14248
1,2,0,13,14435
1,2,0,14,14392
1,2,0,15,14184
1,2,0,16,14308
1,2,0,17,14263
1,2,0,18,14214
1,2,0,19,14444
1,2,0,20,14410
1,2,0,21,14535
1,2,0,22,14479
1,2,0,23,14426
1,2,0,24,14470
1,2,0,25,14414
1,2,0,26,14399
1,2,0,27,14460
1,2,0,28,14514
1,2,0,29,14417
1,2,0,30,14454
1,2,0,31,14387
1,3,0,0,14691
1,3,0,1,14693
1,3,0,2,14461
1,3,0,3,14712
1,3,0,4,14631
1,3,0,5,14693
1,3,0,6,14664
1,3,0,7,14621
1,3,0,8,14667
1,3,0,9,14691
1,3,0,10,14708
1,3,0,11,14633
1,3,0,12,14667
1,3,0,13,14663
1,3,0,14,14683
1,3,0,15,14644
1,3,0,16,14649
1,3,0,17,14672
1,3,0,18,14749
1,3,0,19,14644
1,3,0,20,14671
1,3,0,21,14609
1,3,0,22,14651
1,3,0,23,14716
1,3,0,24,14420
1,3,0,25,14704
1,3,0,26,14458
1,3,0,27,14672
1,3,0,28,14635
1,3,0,29,14696
1,3,0,30,14681
1,3,0,31,14703
1,4,0,0,26660
1,4,0,1,26581
1,4,0,2,26785
1,4,0,3,26643
1,4,0,4,26554
1,4,0,5,26651
1,4,0,6,26630
1,4,0,7,26533
1,4,0,8,26722
1,4,0,9,26587
1,4,0,10,26293
1,4,0,11,26698
1,4,0,12,26379
1,4,0,13,26672
1,4,0,14,26691
1,4,0,15,26643
1,4,0,16,26616
1,4,0,17,26140
1,4,0,18,26695
1,4,0,19,27035
1,4,0,20,26436
1,4,0,21,26425
1,4,0,22,26198
1,4,0,23,26413
1,4,0,24,26718
1,4,0,25,26619
1,4,0,26,26717
1,4,0,27,26655
1,4,0,28,26565
1,4,0,29,26628
1,4,0,30,26542
1,4,0,31,26321
1,5,0,0,26816
1,5,0,1,26726
1,5,0,2,26834
1,5,0,3,26768
1,5,0,4,26860
1,5,0,5,26561
1,5,0,6,26785
1,5,0,7,26752
1,5,0,8,26370
1,5,0,9,26751
1,5,0,10,26773
1,5,0,11,26807
1,5,0,12,26951
1,5,0,13,26700
1,5,0,14,26767
1,5,0,15,26756
1,5,0,16,26380
1,5,0,17,26900
1,5,0,18,26363
